MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice
20,RL,80.0,8892,NAmes,5,5,1960,1960,MetalSd,MetalSd,66.0,TA,TA,No,Unf,0,Unf,0,1065,1065,SBrkr,1065,0,0,1065,0,0,1,1,3,1,TA,6,Typ,0,Detchd,1974.0,Unf,2,461,TA,TA,74,0,0,0,0,0,0,7,2007,COD,126500
80,RL,,8530,Gilbert,7,5,1995,1996,HdBoard,HdBoard,22.0,Gd,TA,No,Unf,0,Unf,0,384,384,SBrkr,804,670,0,1474,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,1995.0,Fin,2,400,TA,TA,120,72,0,0,0,0,700,5,2009,WD,168500
60,RL,121.0,16059,NoRidge,8,5,1991,1992,HdBoard,HdBoard,284.0,Gd,TA,No,Unf,0,Unf,0,1288,1288,SBrkr,1301,1116,0,2417,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,1991.0,Unf,2,462,TA,TA,127,82,0,0,0,0,0,4,2006,WD,260000
60,RL,122.0,11911,Gilbert,6,5,2005,2005,VinylSd,VinylSd,0.0,Gd,TA,Av,Unf,0,Unf,0,684,684,SBrkr,684,876,0,1560,0,0,2,1,3,1,Gd,6,Typ,1,BuiltIn,2005.0,Fin,2,400,TA,TA,100,38,0,0,0,0,0,3,2009,WD,174000
160,FV,40.0,3951,Somerst,6,5,2009,2009,VinylSd,VinylSd,76.0,Gd,TA,Av,Unf,0,Unf,0,612,612,SBrkr,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,Detchd,2009.0,RFn,2,528,TA,TA,0,234,0,0,0,0,0,6,2009,New,164500
50,C (all),105.0,8470,IDOTRR,3,2,1915,1982,Plywood,Plywood,0.0,TA,Fa,No,Unf,0,Unf,0,1013,1013,SBrkr,1013,0,513,1526,0,0,1,0,2,1,Fa,6,Typ,0,,,,0,0,,,0,0,156,0,0,0,0,10,2009,ConLD,85000
20,RL,60.0,8070,CollgCr,4,5,1994,1995,VinylSd,VinylSd,0.0,Gd,TA,No,GLQ,588,Unf,0,402,990,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,,,,0,0,,,0,0,0,0,0,0,0,8,2007,WD,123600
20,RL,60.0,7200,NAmes,4,5,1950,1950,BrkFace,Wd Sdng,0.0,,,,,0,,0,0,0,FuseA,1040,0,0,1040,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1950.0,Unf,2,420,TA,TA,0,29,0,0,0,0,0,7,2006,WD,109900
20,RL,85.0,8500,NAmes,5,3,1961,1961,HdBoard,HdBoard,203.0,TA,TA,No,Rec,600,Unf,0,635,1235,SBrkr,1235,0,0,1235,0,0,1,0,2,1,TA,6,Typ,0,Attchd,1961.0,Unf,2,480,TA,TA,0,0,0,0,0,0,0,12,2006,WD,98600
30,RL,80.0,13360,Crawfor,5,7,1921,2006,Wd Sdng,Wd Sdng,0.0,Gd,TA,No,ALQ,713,Unf,0,163,876,SBrkr,964,0,0,964,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1921.0,Unf,2,432,TA,TA,0,0,44,0,0,0,0,8,2009,WD,163500
190,C (all),60.0,7200,OldTown,6,6,1910,1998,MetalSd,MetalSd,0.0,TA,Fa,Mn,Rec,1046,Unf,0,168,1214,SBrkr,1260,1031,0,2291,0,1,2,0,4,2,TA,9,Typ,1,Detchd,1900.0,Unf,2,506,TA,TA,0,0,0,0,99,0,0,11,2007,WD,133900
60,RL,69.0,9337,CollgCr,6,5,1997,1997,VinylSd,VinylSd,0.0,Gd,TA,No,GLQ,648,Unf,0,176,824,SBrkr,905,881,0,1786,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,1997.0,RFn,2,684,TA,TA,0,162,0,0,0,0,0,5,2007,WD,204750
60,RL,,9765,Gilbert,6,8,1993,1993,VinylSd,VinylSd,68.0,Gd,Gd,No,ALQ,310,Unf,0,370,680,SBrkr,680,790,0,1470,0,0,2,1,3,1,TA,6,Typ,1,BuiltIn,1993.0,Fin,2,420,TA,TA,232,63,0,0,0,0,480,4,2009,WD,185000
20,RL,78.0,10264,CollgCr,7,5,1999,1999,VinylSd,VinylSd,183.0,Gd,TA,Av,ALQ,1162,Unf,0,426,1588,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,1999.0,RFn,2,472,TA,TA,158,29,0,0,0,0,0,8,2006,WD,214000
20,RL,73.0,10921,Edwards,4,5,1965,1965,HdBoard,HdBoard,48.0,TA,TA,No,Rec,520,Unf,0,440,960,FuseF,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1965.0,Fin,1,432,TA,TA,120,0,0,0,0,0,0,5,2007,WD,94750
30,RL,85.0,10625,Edwards,5,5,1920,1950,Wd Sdng,Wd Sdng,0.0,TA,TA,No,ALQ,108,Unf,0,350,458,SBrkr,835,0,0,835,0,0,1,0,2,1,TA,5,Typ,0,Basment,1920.0,Unf,1,366,Fa,TA,0,0,77,0,0,0,400,5,2010,COD,83000
20,RL,77.0,9320,NAmes,4,5,1959,1959,Plywood,Plywood,0.0,TA,TA,No,ALQ,569,Unf,0,381,950,SBrkr,1225,0,0,1225,1,0,1,1,3,1,TA,6,Typ,0,,,,0,0,,,352,0,0,0,0,0,400,1,2010,WD,128950
20,RL,,10603,NWAmes,6,7,1977,2001,Plywood,Plywood,28.0,TA,TA,Mn,ALQ,1200,Unf,0,410,1610,SBrkr,1610,0,0,1610,1,0,2,0,3,1,Gd,6,Typ,2,Attchd,1977.0,RFn,2,480,TA,TA,168,68,0,0,0,0,0,2,2010,WD,205000
60,RL,77.0,9206,SawyerW,6,5,1985,1985,HdBoard,HdBoard,336.0,Gd,TA,No,Unf,0,Unf,0,741,741,SBrkr,977,755,0,1732,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,1985.0,Fin,2,476,TA,TA,192,46,0,0,0,0,0,6,2010,WD,178000
90,RL,64.0,7018,SawyerW,5,5,1979,1979,HdBoard,HdBoard,0.0,,,,,0,,0,0,0,SBrkr,1535,0,0,1535,0,0,2,0,4,2,TA,8,Typ,0,Attchd,1979.0,Unf,2,410,TA,TA,0,0,0,0,0,0,0,6,2009,WD,118964
20,RL,94.0,10402,CollgCr,7,5,2009,2009,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,1226,1226,SBrkr,1226,0,0,1226,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2009.0,RFn,3,740,TA,TA,0,36,0,0,0,0,0,5,2010,WD,198900
50,RM,,7758,IDOTRR,7,4,1931,1950,Stucco,Stucco,600.0,TA,TA,No,LwQ,224,Unf,0,816,1040,FuseF,1226,592,0,1818,0,0,1,1,4,1,TA,7,Typ,2,Detchd,1951.0,Unf,1,240,TA,TA,0,0,0,0,184,0,0,6,2007,WD,169500
60,FV,75.0,9375,Somerst,8,5,2003,2004,VinylSd,VinylSd,768.0,Ex,TA,No,Unf,0,Unf,0,1053,1053,SBrkr,1053,939,0,1992,0,0,2,1,3,1,Gd,9,Typ,1,Attchd,2003.0,RFn,2,648,TA,TA,140,45,0,0,0,0,0,8,2008,WD,250000
30,RM,60.0,10800,OldTown,4,7,1885,1995,VinylSd,VinylSd,0.0,Fa,TA,No,Unf,0,Unf,0,641,641,SBrkr,1047,0,0,1047,0,0,1,0,2,1,TA,6,Typ,0,Detchd,1954.0,Unf,1,273,Fa,Fa,0,0,0,0,0,0,450,8,2007,WD,100000
20,RM,50.0,6000,OldTown,5,5,1948,1950,VinylSd,VinylSd,0.0,TA,TA,No,ALQ,104,BLQ,169,516,789,SBrkr,789,0,0,789,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1948.0,Unf,1,250,TA,TA,0,0,0,0,0,0,0,4,2008,WD,115000
50,RM,85.0,8500,IDOTRR,5,7,1919,2005,CemntBd,CmentBd,0.0,TA,TA,No,Unf,0,Unf,0,793,793,FuseF,997,520,0,1517,0,0,2,0,3,1,Fa,7,Typ,0,,,,0,0,,,0,0,144,0,0,0,0,8,2007,WD,115000
20,RL,105.0,11751,NWAmes,6,6,1977,1977,Plywood,Plywood,480.0,Gd,TA,No,BLQ,705,Unf,0,1139,1844,SBrkr,1844,0,0,1844,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1977.0,RFn,2,546,TA,TA,0,122,0,0,0,0,0,1,2010,COD,190000
50,RL,75.0,9525,Edwards,6,4,1954,1972,Wd Sdng,Wd Sdng,0.0,TA,Fa,No,Rec,444,Unf,0,550,994,SBrkr,1216,639,0,1855,0,0,2,0,4,1,TA,7,Typ,0,Attchd,1954.0,Unf,1,325,TA,TA,182,0,0,0,0,0,0,10,2006,WD,136900
80,RL,,7750,Gilbert,7,5,2000,2000,VinylSd,VinylSd,0.0,Gd,TA,No,GLQ,250,Unf,0,134,384,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,2000.0,Fin,2,400,TA,TA,180,0,0,0,0,0,0,4,2010,WD,180000
60,RL,77.0,9965,CollgCr,7,5,2007,2007,VinylSd,VinylSd,220.0,Ex,TA,Av,GLQ,984,Unf,0,280,1264,SBrkr,1282,1414,0,2696,1,0,2,1,4,1,Ex,10,Typ,1,BuiltIn,2007.0,Fin,3,792,TA,TA,120,184,0,0,168,0,0,10,2007,New,383970
20,RL,,21000,Crawfor,6,5,1953,1953,Wd Sdng,Wd Sdng,184.0,Gd,TA,Mn,ALQ,35,Rec,869,905,1809,SBrkr,2259,0,0,2259,1,0,2,0,3,1,Gd,7,Typ,2,Basment,1953.0,Unf,2,450,TA,TA,166,120,192,0,0,0,0,10,2007,COD,217000
70,RL,61.0,7259,Crawfor,6,8,1945,2002,Wd Sdng,Wd Sdng,0.0,TA,TA,No,ALQ,774,LwQ,150,104,1028,SBrkr,1436,884,0,2320,1,0,2,1,3,1,Gd,9,Typ,1,Detchd,1945.0,Unf,1,180,TA,TA,224,0,0,0,0,0,0,7,2007,WD,259500
160,FV,34.0,3230,Somerst,6,5,1999,1999,MetalSd,MetalSd,1129.0,Gd,TA,No,GLQ,419,Unf,0,310,729,SBrkr,729,729,0,1458,0,0,2,1,2,1,TA,5,Typ,1,Detchd,1999.0,Unf,2,440,TA,TA,0,32,0,0,0,0,0,6,2007,WD,176000
20,RL,,11616,Sawyer,5,5,1962,1962,Wd Sdng,Wd Sdng,116.0,TA,TA,No,LwQ,170,BLQ,670,252,1092,SBrkr,1092,0,0,1092,0,1,1,0,3,1,TA,6,Typ,1,Attchd,1962.0,Unf,1,288,TA,TA,0,20,144,0,0,0,0,9,2009,WD,139000
20,RL,74.0,8536,Edwards,5,5,2006,2007,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,1125,1125,SBrkr,1125,0,0,1125,0,0,1,1,2,1,TA,5,Typ,0,Attchd,2007.0,Unf,2,430,TA,TA,80,64,0,0,0,0,0,4,2007,New,155000
60,RL,90.0,12376,SawyerW,7,5,1990,1990,Plywood,Plywood,0.0,Gd,TA,Mn,GLQ,1470,Unf,0,203,1673,SBrkr,1699,1523,0,3222,1,0,3,0,5,1,Gd,11,Typ,2,Attchd,1990.0,Unf,3,594,TA,TA,367,0,0,0,0,0,0,5,2010,WD,320000
60,RL,65.0,8461,CollgCr,6,5,2005,2006,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,728,728,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,2005.0,Fin,2,390,TA,TA,0,24,0,0,0,0,0,7,2006,New,163990
80,RL,,21453,ClearCr,6,5,1969,1969,Plywood,Plywood,0.0,TA,TA,Gd,ALQ,938,Unf,0,0,938,SBrkr,988,0,0,988,1,0,1,0,1,1,TA,4,Typ,2,Attchd,1969.0,Unf,2,540,TA,TA,0,130,0,130,0,0,0,10,2006,WD,180000
50,RM,50.0,6060,IDOTRR,4,5,1939,1950,AsbShng,AsbShng,0.0,TA,TA,No,Unf,0,Unf,0,732,732,SBrkr,772,351,0,1123,0,0,1,0,3,1,TA,4,Typ,0,Detchd,1979.0,Unf,1,264,TA,TA,0,0,140,0,0,0,0,6,2007,WD,100000
20,RL,75.0,9464,NAmes,6,7,1958,1958,MetalSd,MetalSd,135.0,TA,TA,No,BLQ,570,Unf,0,510,1080,SBrkr,1080,0,0,1080,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1958.0,Unf,1,288,TA,TA,0,0,0,0,130,0,0,6,2008,WD,136000
120,RL,55.0,7892,SawyerW,6,5,1993,1993,Plywood,Plywood,0.0,Gd,TA,No,GLQ,300,Unf,0,899,1199,SBrkr,1199,0,0,1199,0,0,2,0,2,1,Gd,5,Typ,0,Attchd,1993.0,RFn,2,530,TA,TA,0,63,0,0,0,0,0,3,2008,WD,153900
20,RL,48.0,17043,NWAmes,6,5,1979,1998,HdBoard,HdBoard,0.0,Gd,Fa,No,Unf,0,Unf,0,1362,1362,SBrkr,1586,0,0,1586,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1979.0,Unf,2,435,TA,TA,192,0,0,0,0,0,0,1,2009,WD,181000
190,RM,60.0,6780,IDOTRR,6,8,1935,1982,Wd Sdng,Wd Sdng,0.0,TA,TA,Av,GLQ,490,Unf,0,30,520,SBrkr,520,0,234,754,1,0,1,0,2,1,TA,5,Typ,0,,,,0,0,,,53,0,0,0,0,0,0,6,2006,WD,84500
120,RL,,4928,NPkVill,6,5,1976,1976,Plywood,Plywood,0.0,Gd,TA,No,ALQ,120,Unf,0,958,1078,SBrkr,958,0,0,958,0,0,2,0,2,1,TA,5,Typ,1,Attchd,1977.0,RFn,2,440,TA,TA,0,205,0,0,0,0,0,2,2007,WD,128000
45,RM,55.0,4388,OldTown,5,7,1930,1950,WdShing,Wd Sdng,0.0,TA,TA,No,LwQ,116,Unf,0,556,672,SBrkr,840,0,0,840,0,0,1,0,3,1,TA,5,Typ,1,,,,0,0,,,0,0,0,0,0,0,0,6,2007,WD,87000
60,RL,69.0,7590,NAmes,6,5,1966,1966,VinylSd,VinylSd,266.0,TA,TA,No,BLQ,512,Unf,0,148,660,SBrkr,660,688,0,1348,0,0,1,1,3,1,TA,6,Typ,1,Attchd,1966.0,RFn,2,453,TA,TA,188,108,0,0,0,0,0,7,2006,WD,155000
20,RL,69.0,8973,NAmes,5,7,1958,1991,Plywood,Plywood,85.0,TA,TA,No,Rec,567,BLQ,28,413,1008,FuseA,1053,0,0,1053,0,1,1,1,3,1,Ex,6,Typ,0,2Types,1998.0,RFn,2,750,TA,TA,0,80,0,180,0,0,0,7,2006,WD,150000
60,RL,88.0,14200,NAmes,7,6,1966,1966,MetalSd,MetalSd,309.0,TA,TA,No,Rec,445,Unf,0,479,924,SBrkr,1216,941,0,2157,0,0,2,1,4,1,Gd,8,Typ,2,Attchd,1966.0,Fin,2,487,TA,TA,105,66,0,0,0,0,0,5,2006,WD,226000
60,RL,,12224,Gilbert,6,5,2000,2000,VinylSd,VinylSd,40.0,Gd,TA,No,GLQ,695,Unf,0,297,992,SBrkr,1022,1032,0,2054,1,0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2000.0,RFn,2,390,TA,TA,24,48,0,0,0,0,0,7,2009,WD,244000
20,RL,75.0,7388,NAmes,5,6,1959,2002,MetalSd,MetalSd,0.0,TA,TA,No,Rec,405,Unf,0,658,1063,SBrkr,1327,0,0,1327,1,0,1,0,3,1,Gd,7,Typ,0,Detchd,1974.0,Unf,2,624,TA,TA,0,0,0,0,0,0,0,7,2007,WD,150750
20,RL,,6853,Timber,8,5,2001,2002,VinylSd,VinylSd,136.0,Ex,TA,No,GLQ,1005,Unf,0,262,1267,SBrkr,1296,0,0,1296,1,0,2,0,2,1,Gd,6,Typ,0,Attchd,2001.0,Fin,2,471,TA,TA,192,25,0,0,0,0,0,6,2009,WD,220000
20,RL,78.0,10335,Sawyer,5,6,1968,1993,Plywood,Plywood,0.0,TA,TA,No,Rec,570,Unf,0,891,1461,SBrkr,1721,0,0,1721,0,0,2,1,3,1,TA,7,Min1,1,Attchd,1968.0,RFn,2,440,TA,TA,0,96,180,0,0,0,0,7,2006,WD,180000
20,RL,80.0,10400,NWAmes,7,6,1970,1970,Plywood,Plywood,288.0,TA,TA,No,Unf,0,Unf,0,1304,1304,SBrkr,1682,0,0,1682,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1970.0,Unf,2,530,TA,TA,98,0,0,0,0,0,0,5,2008,WD,174000
20,RL,,10355,NAmes,5,5,1967,1967,MetalSd,MetalSd,196.0,TA,TA,No,BLQ,695,Unf,0,519,1214,SBrkr,1214,0,0,1214,0,0,2,0,3,1,TA,5,Typ,1,Attchd,1967.0,RFn,1,318,TA,TA,0,111,0,0,0,0,0,7,2007,WD,143000
90,RL,82.0,11070,Mitchel,7,5,1988,1989,VinylSd,VinylSd,70.0,TA,TA,No,Unf,0,Unf,0,1907,1907,SBrkr,1959,0,0,1959,0,0,3,0,5,2,TA,9,Typ,0,2Types,1989.0,Unf,3,766,TA,TA,0,0,0,0,0,0,0,7,2006,WD,171000
60,RL,73.0,9066,CollgCr,8,5,1999,2000,VinylSd,VinylSd,320.0,Gd,TA,Mn,GLQ,668,Unf,0,336,1004,SBrkr,1004,848,0,1852,0,0,2,1,3,1,Gd,7,Typ,2,Attchd,1999.0,Fin,3,660,TA,TA,224,106,0,0,0,0,0,12,2008,WD,230000
60,RL,65.0,15426,CollgCr,6,5,1997,1997,VinylSd,VinylSd,0.0,Gd,TA,No,GLQ,821,Unf,0,107,928,SBrkr,928,836,0,1764,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,1997.0,RFn,2,470,TA,TA,276,99,0,0,0,0,0,8,2009,WD,231500
20,RL,70.0,10500,NAmes,4,5,1971,1971,HdBoard,HdBoard,0.0,TA,TA,No,ALQ,432,Unf,0,432,864,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,1,,,,0,0,,,0,0,0,0,0,0,0,4,2010,ConLI,115000
20,RL,78.0,11645,CollgCr,7,5,2005,2005,VinylSd,VinylSd,0.0,Gd,TA,Av,GLQ,1300,Unf,0,434,1734,SBrkr,1734,0,0,1734,1,0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,Fin,2,660,TA,TA,160,24,0,0,0,0,0,1,2006,WD,260000
50,RL,71.0,8520,NAmes,5,4,1952,1952,BrkFace,Wd Sdng,0.0,TA,TA,No,Rec,507,Unf,0,403,910,SBrkr,910,475,0,1385,0,0,2,0,4,1,TA,6,Typ,0,Detchd,2000.0,Unf,2,720,TA,TA,0,0,0,0,0,0,0,6,2010,WD,166000
20,RL,78.0,10335,CollgCr,7,5,1999,1999,VinylSd,VinylSd,183.0,Gd,TA,Gd,GLQ,679,Unf,0,811,1490,SBrkr,1501,0,0,1501,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,1999.0,RFn,2,577,TA,TA,144,29,0,0,0,0,0,6,2009,WD,204000
90,RM,70.0,9100,Sawyer,5,5,1963,1963,HdBoard,HdBoard,336.0,TA,TA,No,Rec,1332,Unf,0,396,1728,SBrkr,1728,0,0,1728,1,0,2,0,6,2,TA,10,Typ,0,Detchd,1963.0,Unf,2,504,TA,TA,0,0,0,0,0,0,0,11,2006,ConLI,125000
160,RM,24.0,2522,Edwards,6,5,2004,2006,VinylSd,VinylSd,50.0,Gd,TA,No,Unf,0,Unf,0,970,970,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2,380,TA,TA,0,40,0,0,0,0,0,4,2006,WD,130000
30,RM,51.0,6120,BrkSide,5,7,1931,1993,Wd Sdng,Wd Sdng,0.0,TA,TA,No,BLQ,209,Unf,0,506,715,FuseA,875,0,0,875,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1931.0,Unf,1,180,Fa,TA,48,0,0,0,0,0,0,11,2009,WD,105000
60,RL,,9505,Gilbert,7,5,2001,2001,VinylSd,VinylSd,180.0,Gd,TA,No,Unf,0,Unf,0,884,884,SBrkr,884,1151,0,2035,0,0,2,1,3,1,Gd,8,Typ,1,BuiltIn,2001.0,Fin,2,434,TA,TA,144,48,0,0,0,0,0,5,2010,WD,222500
20,RL,63.0,7500,SawyerW,7,5,2004,2005,VinylSd,VinylSd,120.0,Gd,TA,No,GLQ,680,Unf,0,400,1080,SBrkr,1080,0,0,1080,1,0,1,0,3,1,Gd,6,Typ,0,,,,0,0,,,0,0,0,0,0,0,0,4,2008,WD,141000
50,RM,,6240,BrkSide,5,4,1936,1950,MetalSd,MetalSd,0.0,Gd,TA,No,Unf,0,Unf,0,896,896,FuseA,896,448,0,1344,0,0,1,0,3,1,TA,7,Typ,0,Detchd,1936.0,Unf,1,240,Fa,TA,200,114,0,0,0,0,0,4,2006,WD,115000
20,RL,120.0,10356,CollgCr,5,6,1975,1975,HdBoard,HdBoard,0.0,TA,TA,Av,BLQ,716,Unf,0,253,969,SBrkr,969,0,0,969,0,0,1,1,3,1,TA,5,Typ,0,Attchd,1975.0,Unf,2,440,TA,TA,0,0,0,0,0,0,0,1,2007,WD,122000
20,RL,107.0,13891,NridgHt,8,5,2007,2008,VinylSd,VinylSd,436.0,Ex,TA,Gd,GLQ,1400,Unf,0,310,1710,SBrkr,1710,0,0,1710,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2007.0,RFn,3,866,TA,TA,0,102,0,0,0,0,0,1,2008,New,372402
60,RL,,14803,NWAmes,6,5,1971,1971,HdBoard,HdBoard,252.0,TA,TA,No,Rec,416,Unf,0,409,825,SBrkr,1097,896,0,1993,0,0,2,1,4,1,TA,8,Typ,1,Attchd,1971.0,RFn,2,495,TA,TA,0,66,0,0,0,0,0,6,2006,WD,190000
20,RL,,13500,ClearCr,6,7,1960,1975,BrkFace,Plywood,0.0,Gd,TA,Gd,BLQ,429,ALQ,1080,93,1602,SBrkr,1252,0,0,1252,1,0,1,0,1,1,TA,4,Typ,1,Attchd,1960.0,RFn,2,564,TA,TA,409,0,0,0,0,0,0,3,2008,WD,235000
30,RM,84.0,11340,OldTown,6,5,1923,1950,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Unf,0,Unf,0,1200,1200,FuseA,1200,0,0,1200,0,0,1,0,4,1,TA,7,Typ,0,Detchd,1923.0,Unf,1,312,Fa,Fa,0,0,228,0,0,0,0,3,2006,WD,125000
50,RL,60.0,9600,Edwards,6,5,1924,1950,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Unf,0,Unf,0,572,572,FuseF,572,524,0,1096,0,0,1,0,2,1,TA,5,Typ,0,,,,0,0,,,0,8,128,0,0,0,0,4,2008,WD,79000
20,RL,60.0,7200,NAmes,5,7,1950,1950,Wd Sdng,Wd Sdng,0.0,,,,,0,,0,0,0,FuseF,1040,0,0,1040,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1950.0,Unf,2,625,TA,TA,0,0,0,0,0,0,0,6,2006,WD,109500
60,RL,92.0,12003,Timber,8,5,2009,2010,VinylSd,VinylSd,84.0,Ex,TA,No,Unf,0,Unf,0,774,774,SBrkr,774,1194,0,1968,0,0,2,1,4,1,Ex,8,Typ,1,BuiltIn,2009.0,Fin,3,680,TA,TA,0,75,0,0,0,0,0,5,2010,New,269500
60,FV,100.0,12552,Somerst,7,5,2004,2005,VinylSd,VinylSd,0.0,Gd,TA,No,GLQ,222,Unf,0,769,991,SBrkr,991,956,0,1947,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,2004.0,RFn,2,678,TA,TA,0,136,0,0,0,0,0,5,2010,WD,254900
60,RL,134.0,19378,Gilbert,7,5,2005,2006,VinylSd,VinylSd,456.0,Gd,TA,Mn,GLQ,57,Unf,0,1335,1392,SBrkr,1392,1070,0,2462,1,0,2,1,4,1,Gd,9,Typ,1,Attchd,2006.0,RFn,2,576,TA,TA,239,132,0,168,0,0,0,3,2006,New,320000
20,RL,,11120,Veenker,6,6,1984,1984,Plywood,Plywood,0.0,Gd,TA,No,BLQ,660,Unf,0,572,1232,SBrkr,1232,0,0,1232,0,0,2,0,3,1,TA,6,Typ,0,Attchd,1984.0,Unf,2,516,TA,TA,0,0,0,0,0,0,0,6,2008,WD,162500
60,RL,110.0,13688,NridgHt,9,5,2003,2004,VinylSd,VinylSd,664.0,Ex,TA,Av,GLQ,1016,Unf,0,556,1572,SBrkr,1572,1096,0,2668,1,0,2,1,3,1,Ex,10,Typ,2,BuiltIn,2003.0,Fin,3,726,TA,TA,400,0,0,0,0,0,0,3,2008,WD,412500
20,RL,95.0,12182,NridgHt,7,5,2005,2005,VinylSd,VinylSd,226.0,Gd,TA,Mn,BLQ,1201,Unf,0,340,1541,SBrkr,1541,0,0,1541,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2005.0,RFn,2,532,TA,TA,0,70,0,0,0,0,0,5,2010,New,220000
45,RL,55.0,5500,OldTown,4,6,1956,1956,MetalSd,MetalSd,0.0,TA,TA,No,Unf,0,Unf,0,882,882,SBrkr,882,0,0,882,0,0,1,0,1,1,TA,4,Typ,0,,,,0,0,,,0,0,0,0,0,0,0,4,2007,WD,103200
40,RM,40.0,5400,OldTown,6,7,1926,2004,MetalSd,MetalSd,0.0,TA,TA,Mn,LwQ,370,Unf,0,779,1149,FuseA,1149,467,0,1616,0,0,2,0,3,1,Gd,5,Typ,0,Detchd,1926.0,Unf,1,216,TA,TA,0,0,183,0,0,0,0,10,2007,WD,152000
190,RL,62.0,10106,Edwards,5,7,1940,1999,Wd Sdng,Wd Sdng,0.0,TA,TA,No,ALQ,351,Rec,181,112,644,SBrkr,808,547,0,1355,1,0,2,0,4,2,TA,6,Typ,0,,,,0,0,,,140,0,0,0,0,0,0,9,2008,WD,127500
20,RL,,10708,ClearCr,5,5,1955,1993,Wd Sdng,Wd Sdng,0.0,TA,TA,No,LwQ,379,BLQ,768,470,1617,FuseA,1867,0,0,1867,1,0,1,0,2,1,TA,7,Typ,3,Attchd,1955.0,Fin,1,303,TA,TA,476,0,0,0,142,0,0,11,2009,COD,190000
60,RL,86.0,10562,NridgHt,8,5,2007,2007,VinylSd,VinylSd,300.0,Ex,TA,No,GLQ,1288,Unf,0,294,1582,SBrkr,1610,551,0,2161,1,0,1,1,3,1,Ex,8,Typ,1,Attchd,2007.0,Fin,3,789,TA,TA,178,120,0,0,0,0,0,11,2007,New,325624
60,RL,62.0,8244,Gilbert,7,5,2004,2004,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,840,840,SBrkr,840,880,0,1720,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,2004.0,Fin,2,440,TA,TA,100,48,0,0,0,0,0,5,2007,WD,183500
20,RL,,16669,Timber,8,6,1981,1981,Plywood,Plywood,653.0,Gd,TA,No,Unf,0,Unf,0,1686,1686,SBrkr,1707,0,0,1707,0,0,2,1,2,1,TA,6,Typ,1,Attchd,1981.0,RFn,2,511,TA,TA,574,64,0,0,0,0,0,1,2006,WD,228000
